Company,Fuel_Type,CC,HP,Speed,Acceleration,Price,Torque,Seats,Price_Log,Torque_Log,CC_Scaled,HP_Scaled,Speed_Scaled,Acceleration_Scaled
Nissan,Petrol,5552.0,400.0,195.0,6.9,55000.0,560.0,6.0,10.915106645867503,6.329720905522696,1.4455319153904318,0.41570126901151744,-0.404712107146595,-0.20359243562823678
Nissan,Diesel,1461.0,85.0,140.0,15.0,25000.0,200.0,7.0,10.12667110305036,5.303304908059076,-0.7047309060692927,-0.9992920671636147,-1.4422408683019428,2.2488834211025264
Nissan,Diesel,2488.0,130.0,145.0,14.8,27000.0,350.0,3.0,10.203629181337648,5.860786223465865,-0.1649313661917231,-0.7971501619957387,-1.3479200718332747,2.188328461677076
Nissan,Petrol,1397.0,67.0,145.0,14.0,14000.0,110.0,5.0,9.546884034617925,4.709530201312334,-0.7383698257890243,-1.080148829230765,-1.3479200718332747,1.9461086239752718
Nissan,Diesel,2825.0,94.0,160.0,12.5,22000.0,184.0,5.0,9.99884318585288,5.220355825078324,0.01219857045748912,-0.9588636861300395,-1.0649576824272708,1.4919464282843897
Nissan,Petrol,1998.0,247.0,235.0,5.9,45000.0,275.0,4.0,10.714439990727769,5.62040086571715,-0.4224793452959189,-0.27158120855926104,0.34985426460274877,-0.5063672327554916
Nissan,Petrol,1998.0,140.0,200.0,9.0,22000.0,180.0,4.0,9.99884318585288,5.198497031265826,-0.4224793452959189,-0.7522297386250996,-0.3103913106779271,0.43223463833899806
Nissan,Petrol,1498.0,105.0,165.0,12.3,16000.0,150.0,5.0,9.680406499268875,5.017279836814924,-0.6852834056063227,-0.9094512204223365,-0.9706368859586029,1.4313914688589389
Nissan,Petrol,4750.0,280.0,190.0,8.2,58000.0,451.0,7.0,10.968215530759236,6.113682179832232,1.0239942026525441,-0.12334381143615195,-0.499032903615263,0.19001480063719406
Nissan,Petrol,3498.0,284.0,195.0,7.2,44000.0,351.0,7.0,10.691967639914864,5.863631175598097,0.3659328356352927,-0.1053756420878963,-0.404712107146595,-0.11275999649006041
Nissan,Diesel,2664.0,125.0,160.0,12.9,28000.0,278.0,5.0,10.239995502805316,5.631211781821365,-0.07242433696246094,-0.8196103736810583,-1.0649576824272708,1.6130563471352917
Nissan,Petrol,3498.0,260.0,195.0,7.6,47000.0,325.0,4.0,10.757924157061597,5.786897381366708,0.3659328356352927,-0.21318465817743018,-0.404712107146595,0.008349922360841325
Nissan,Hybrid,1497.0,204.0,190.0,8.0,43000.0,305.0,5.0,10.668978650219241,5.723585101952381,-0.6858090137269436,-0.46473902905300923,-0.499032903615263,0.12945984121174334
Nissan,Hybrid,3000.0,500.0,320.0,3.0,600000.0,650.0,2.0,13.304686600863562,6.478509642208569,0.10417999156613048,0.8649055027179086,1.9533078045701042,-1.3844141444245304
Nissan,Petrol,2997.0,400.0,250.0,4.5,70000.0,475.0,5.0,11.156264806643742,6.16541785423142,0.10260316720426806,0.41570126901151744,0.6328166540087526,-0.9302519487336482
Nissan,Petrol,3696.0,328.0,250.0,5.5,42000.0,365.0,5.0,10.645448706505872,5.902633333401366,0.47000324351821265,0.09227422074291582,0.6328166540087526,-0.6274771516063935
Nissan,Petrol,5552.0,400.0,200.0,6.5,85000.0,560.0,7.0,11.350418300109132,6.329720905522696,1.4455319153904318,0.41570126901151744,-0.3103913106779271,-0.32470235447913876
Nissan,Electric,87.0,389.0,200.0,5.1,68000.0,600.0,5.0,11.127277689932466,6.398594934535208,-1.4269164638022824,0.3662888033038144,-0.3103913106779271,-0.7485870704572956
Nissan,Petrol,1595.0,96.0,175.0,10.2,25000.0,135.0,4.0,10.12667110305036,4.912654885736052,-0.6342994179061044,-0.9498796014559117,-0.7819952930212669,0.7955643948917035
Nissan,Petrol,1998.0,200.0,240.0,7.2,30000.0,265.0,4.0,10.308985993422082,5.583496308781699,-0.4224793452959189,-0.48270719840126486,0.4441750610714167,-0.11275999649006041
Nissan,Petrol,2960.0,300.0,250.0,5.9,50000.0,384.0,4.0,10.819798284210286,5.953243334287785,0.08315566674129816,-0.03350296469487372,0.6328166540087526,-0.5063672327554916
Nissan,Petrol,3495.0,550.0,354.0,3.3,1000000.0,637.0,2.0,13.815511557963774,6.45833828334479,0.3643560112734303,1.0895076195711042,2.5946892205570466,-1.293581705286354
Nissan,Petrol,987.0,76.0,170.0,12.8,20000.0,103.0,4.0,9.90353755128617,4.6443908991413725,-0.9538691552435555,-1.03972044819719,-0.8763160894899349,1.5827788674225662
Nissan,Petrol,2389.0,134.0,160.0,10.6,25000.0,206.0,5.0,10.12667110305036,5.332718793265369,-0.21696657013318307,-0.779181992647483,-1.0649576824272708,0.9166743137426056
Nissan,Diesel,2999.0,130.0,130.0,18.0,35000.0,300.0,3.0,10.463131911491967,5.707110264748875,0.10365438344550967,-0.7971501619957387,-1.6308824612392787,3.1572078124842906
Nissan,Petrol,659.0,48.0,110.0,18.5,10000.0,62.0,4.0,9.210440366976517,4.143134726391533,-1.1262686188071804,-1.1654976336349794,-2.0081656471139504,3.308595211047918
Nissan,Petrol,1998.0,131.0,140.0,14.0,28000.0,188.0,7.0,10.239995502805316,5.241747015059643,-0.4224793452959189,-0.7926581196586748,-1.4422408683019428,1.9461086239752718
Nissan,Petrol,1770.0,85.0,155.0,13.8,18000.0,130.0,5.0,9.798182590890704,4.875197323201151,-0.5423179967974631,-0.9992920671636147,-1.1592784788959387,1.885553664549821
Nissan,Petrol,1998.0,140.0,190.0,11.0,23000.0,180.0,5.0,10.043292972227004,5.198497031265826,-0.4224793452959189,-0.7522297386250996,-0.499032903615263,1.0377842325935076
Nissan,Petrol,2389.0,138.0,160.0,12.0,22000.0,205.0,7.0,9.99884318585288,5.327876168789581,-0.21696657013318307,-0.7612138232992274,-1.0649576824272708,1.3405590297207624
Nissan,Petrol,1998.0,205.0,240.0,6.8,35000.0,275.0,4.0,10.463131911491967,5.62040086571715,-0.4224793452959189,-0.4602469867159453,0.4441750610714167,-0.2338699153409624
Nissan,Petrol,1597.0,110.0,170.0,11.0,18000.0,140.0,5.0,9.798182590890704,4.948759890378168,-0.6332482016648628,-0.886991008737017,-0.8763160894899349,1.0377842325935076
Nissan,Petrol,5552.0,428.0,205.0,6.3,95000.0,580.0,7.0,11.461642696843066,6.364750756851911,1.4455319153904318,0.541478454449307,-0.21607051420925907,-0.3852573139045898
Nissan,Petrol,5552.0,400.0,190.0,6.8,70000.0,560.0,7.0,11.156264806643742,6.329720905522696,1.4455319153904318,0.41570126901151744,-0.499032903615263,-0.2338699153409624
Nissan,Petrol,1998.0,141.0,190.0,9.0,32000.0,195.0,5.0,10.373522431293592,5.278114659230517,-0.4224793452959189,-0.7477376962880357,-0.499032903615263,0.43223463833899806
Nissan,Hybrid,1497.0,204.0,190.0,8.0,46000.0,305.0,5.0,10.736418414365376,5.723585101952381,-0.6858090137269436,-0.46473902905300923,-0.499032903615263,0.12945984121174334
Nissan,Hybrid,1497.0,187.0,200.0,7.5,40000.0,330.0,5.0,10.596659732783579,5.802118375377063,-0.6858090137269436,-0.5411037487830958,-0.3103913106779271,-0.02192755735188404
Nissan,Petrol,3799.0,565.0,315.0,2.8,220000.0,637.0,2.0,12.301387370778713,6.45833828334479,0.5241408799421559,1.156888254627063,1.8589870081014364,-1.4449691038499815
Nissan,Petrol,4494.0,325.0,250.0,5.8,50000.0,451.0,5.0,10.819798284210286,6.113682179832232,0.8894385237736173,0.07879809373172407,0.6328166540087526,-0.5366447124682171
Nissan,Petrol,2997.0,400.0,250.0,4.5,75000.0,475.0,5.0,11.225256725762893,6.16541785423142,0.10260316720426806,0.41570126901151744,0.6328166540087526,-0.9302519487336482
Nissan,Electric,87.0,389.0,200.0,5.1,70000.0,600.0,5.0,11.156264806643742,6.398594934535208,-1.4269164638022824,0.3662888033038144,-0.3103913106779271,-0.7485870704572956
Nissan,Petrol,5552.0,428.0,205.0,6.3,95000.0,580.0,7.0,11.461642696843066,6.364750756851911,1.4455319153904318,0.541478454449307,-0.21607051420925907,-0.3852573139045898
Nissan,Petrol,2393.0,151.0,210.0,8.0,45000.0,198.0,2.0,10.714439990727769,5.293304824724492,-0.21486413765069984,-0.7028172729173966,-0.12174971774059111,0.12945984121174334
Nissan,Petrol,1597.0,110.0,185.0,9.6,18000.0,135.0,4.0,9.798182590890704,4.912654885736052,-0.6332482016648628,-0.886991008737017,-0.593353700083931,0.6138995166153508
Nissan,Petrol,2960.0,250.0,225.0,8.5,60000.0,330.0,5.0,11.002116507732017,5.802118375377063,0.08315566674129816,-0.25810508154806927,0.1612126716654128,0.2808472397753707
Nissan,Petrol,2960.0,300.0,250.0,5.9,55000.0,384.0,4.0,10.915106645867503,5.953243334287785,0.08315566674129816,-0.03350296469487372,0.6328166540087526,-0.5063672327554916
Nissan,Petrol,1998.0,250.0,240.0,5.6,35000.0,300.0,4.0,10.463131911491967,5.707110264748875,-0.4224793452959189,-0.25810508154806927,0.4441750610714167,-0.5971996718936682
Nissan,Diesel,2298.0,135.0,150.0,15.0,40000.0,360.0,3.0,10.596659732783579,5.8888779583328805,-0.26479690910967657,-0.7746899503104191,-1.2535992753646068,2.2488834211025264
Nissan,Petrol,5552.0,400.0,180.0,7.0,55000.0,560.0,5.0,10.915106645867503,6.329720905522696,1.4455319153904318,0.41570126901151744,-0.6876744965525989,-0.1733149559155114
Nissan,Diesel,2498.0,127.0,140.0,14.0,30000.0,260.0,7.0,10.308985993422082,5.564520407322694,-0.159675284985515,-0.8106262890069305,-1.4422408683019428,1.9461086239752718
Nissan,Hybrid,1198.0,134.0,160.0,12.0,35000.0,320.0,7.0,10.463131911491967,5.771441123130016,-0.8429658417925651,-0.779181992647483,-1.0649576824272708,1.3405590297207624
Nissan,Petrol,3498.0,280.0,200.0,8.5,50000.0,344.0,7.0,10.819798284210286,5.84354441703136,0.3659328356352927,-0.12334381143615195,-0.3103913106779271,0.2808472397753707
Nissan,Petrol,1595.0,96.0,175.0,10.2,25000.0,135.0,4.0,10.12667110305036,4.912654885736052,-0.6342994179061044,-0.9498796014559117,-0.7819952930212669,0.7955643948917035
Nissan,Petrol,1998.0,120.0,175.0,11.0,18000.0,170.0,5.0,9.798182590890704,5.14166355650266,-0.4224793452959189,-0.8420705853663778,-0.7819952930212669,1.0377842325935076
Nissan,Petrol,1998.0,230.0,225.0,6.0,30000.0,280.0,5.0,10.308985993422082,5.638354669333745,-0.4224793452959189,-0.3479459282893475,0.1612126716654128,-0.47608975304276613
Nissan,Petrol,1769.0,114.0,180.0,12.5,15000.0,160.0,5.0,9.61587214452889,5.081404364984463,-0.5428436049180839,-0.8690228393887612,-0.6876744965525989,1.4919464282843897
Nissan,Petrol,1597.0,115.0,185.0,10.5,12000.0,150.0,5.0,9.392745258631441,5.017279836814924,-0.6332482016648628,-0.8645307970516973,-0.593353700083931,0.8863968340298801
Nissan,Petrol,1497.0,105.0,165.0,13.0,10000.0,135.0,5.0,9.210440366976517,4.912654885736052,-0.6858090137269436,-0.9094512204223365,-0.9706368859586029,1.643333826848017
Nissan,Diesel,2663.0,125.0,160.0,12.5,25000.0,260.0,7.0,10.12667110305036,5.564520407322694,-0.07294994508308174,-0.8196103736810583,-1.0649576824272708,1.4919464282843897
Nissan,Diesel,4169.0,155.0,160.0,12.0,45000.0,330.0,7.0,10.714439990727769,5.802118375377063,0.7186158845718548,-0.6848491035691409,-1.0649576824272708,1.3405590297207624
Nissan,Petrol,1998.0,280.0,215.0,6.4,38000.0,310.0,5.0,10.545367754151743,5.739792912179234,-0.4224793452959189,-0.12334381143615195,-0.027428921271923146,-0.35497983419186413
Nissan,Petrol,3275.0,170.0,175.0,10.0,28000.0,290.0,5.0,10.239995502805316,5.673323267171493,0.2487222247368526,-0.6174684685131823,-0.7819952930212669,0.7350094354662527
Nissan,Petrol,4494.0,280.0,210.0,7.5,70000.0,400.0,5.0,11.156264806643742,5.993961427306569,0.8894385237736173,-0.12334381143615195,-0.12174971774059111,-0.02192755735188404
Nissan,Petrol,4130.0,270.0,210.0,8.0,60000.0,390.0,5.0,11.002116507732017,5.968707559985366,0.6981171678676432,-0.16826423480679106,-0.12174971774059111,0.12945984121174334
Nissan,Petrol,2960.0,255.0,215.0,6.5,45000.0,340.0,5.0,10.714439990727769,5.831882477283517,0.08315566674129816,-0.23564486986274974,-0.027428921271923146,-0.32470235447913876
Nissan,Petrol,2960.0,255.0,220.0,6.5,50000.0,340.0,5.0,10.819798284210286,5.831882477283517,0.08315566674129816,-0.23564486986274974,0.06689187519674483,-0.32470235447913876
Nissan,Petrol,4494.0,340.0,240.0,6.2,50000.0,450.0,5.0,10.819798284210286,6.111467339502679,0.8894385237736173,0.14617872878768276,0.4441750610714167,-0.41553479361731516
Nissan,Petrol,2393.0,151.0,210.0,8.0,45000.0,198.0,2.0,10.714439990727769,5.293304824724492,-0.21486413765069984,-0.7028172729173966,-0.12174971774059111,0.12945984121174334
Nissan,Petrol,2753.0,145.0,205.0,9.5,35000.0,210.0,2.0,10.463131911491967,5.351858133476067,-0.02564521422720904,-0.72976952693978,-0.21607051420925907,0.5836220369026255
Nissan,Petrol,1809.0,175.0,215.0,6.8,20000.0,230.0,4.0,9.90353755128617,5.442417710521793,-0.5218192800932515,-0.5950082568278626,-0.027428921271923146,-0.2338699153409624
Nissan,Petrol,1998.0,200.0,225.0,7.0,25000.0,260.0,4.0,10.12667110305036,5.564520407322694,-0.4224793452959189,-0.48270719840126486,0.1612126716654128,-0.1733149559155114
Nissan,Petrol,1839.0,140.0,200.0,9.0,18000.0,180.0,4.0,9.798182590890704,5.198497031265826,-0.5060510364746273,-0.7522297386250996,-0.3103913106779271,0.43223463833899806
Nissan,Petrol,3954.0,261.0,160.0,10.0,36000.0,385.0,2.0,10.491301994830229,5.955837369464831,0.6056101386383811,-0.20869261584036627,-1.0649576824272708,0.7350094354662527
Nissan,Petrol,5552.0,375.0,170.0,9.0,42000.0,525.0,2.0,10.645448706505872,6.26530121273771,1.4455319153904318,0.30340021058491967,-0.8763160894899349,0.43223463833899806
Nissan,Diesel,2953.0,150.0,140.0,15.0,35000.0,350.0,3.0,10.463131911491967,5.860786223465865,0.07947640989695251,-0.7073093152544605,-1.4422408683019428,2.2488834211025264
Porsche,Petrol,2894.0,330.0,270.0,5.6,88000.0,450.0,4.0,11.385103457032141,6.111467339502679,0.04846553078032485,0.10125830541704363,1.0100998398834244,-0.5971996718936682
Porsche,Petrol,2894.0,330.0,270.0,5.4,92000.0,450.0,4.0,11.429554725537322,6.111467339502679,0.04846553078032485,0.10125830541704363,1.0100998398834244,-0.6577546313191189
Porsche,Petrol,2894.0,440.0,289.0,4.4,105000.0,550.0,4.0,11.561725152903833,6.311734809152915,0.04846553078032485,0.595382962494074,1.3685188664643628,-0.9605294284463736
Porsche,Petrol,3996.0,620.0,315.0,3.1,180000.0,820.0,4.0,12.100717685412471,6.710523109452428,0.627685679704455,1.403950583165578,1.8589870081014364,-1.354136664711805
Porsche,Petrol,3996.0,473.0,300.0,3.9,130000.0,620.0,4.0,11.775297421715827,6.431331081933479,0.627685679704455,0.743620359617183,1.5760246186954323,-1.111916827010001
Porsche,Petrol,2894.0,330.0,270.0,5.4,102000.0,450.0,4.0,11.532737896139919,6.111467339502679,0.04846553078032485,0.10125830541704363,1.0100998398834244,-0.6577546313191189
Porsche,Hybrid (Petrol),17.9,455.0,280.0,4.4,115000.0,700.0,4.0,11.652696102959753,6.55250788703459,-1.4632359849371803,0.6627635975500326,1.1987414328207604,-0.9605294284463736
Porsche,Hybrid (Petrol),17.9,455.0,280.0,4.4,120000.0,700.0,4.0,11.695255355062795,6.55250788703459,-1.4632359849371803,0.6627635975500326,1.1987414328207604,-0.9605294284463736
Porsche,Hybrid (Petrol),17.9,690.0,315.0,3.2,190000.0,870.0,4.0,12.154784614286667,6.769641976852503,-1.4632359849371803,1.7183935467600517,1.8589870081014364,-1.3238591849990793
Porsche,Petrol,2894.0,330.0,270.0,5.6,95000.0,450.0,4.0,11.461642696843066,6.111467339502679,0.04846553078032485,0.10125830541704363,1.0100998398834244,-0.5971996718936682
Porsche,Petrol,2995.0,335.0,245.0,5.9,80000.0,450.0,5.0,11.289794413577894,6.111467339502679,0.10155195096302644,0.12371851710236319,0.5384958575400847,-0.5063672327554916
Porsche,Petrol,2995.0,335.0,245.0,6.0,85000.0,450.0,5.0,11.350418300109132,6.111467339502679,0.10155195096302644,0.12371851710236319,0.5384958575400847,-0.47608975304276613
Porsche,Petrol,2894.0,434.0,265.0,5.0,95000.0,550.0,5.0,11.461642696843066,6.311734809152915,0.04846553078032485,0.5684307084716904,0.9157790434147566,-0.7788645501700209
Porsche,Petrol,3996.0,541.0,286.0,4.0,130000.0,770.0,5.0,11.775297421715827,6.647688373563329,0.627685679704455,1.049079238537529,1.311926388583162,-1.0816393472972756
Porsche,Petrol,3996.0,453.0,270.0,4.5,110000.0,620.0,5.0,11.608244735642321,6.431331081933479,0.627685679704455,0.6537795128759047,1.0100998398834244,-0.9302519487336482
Porsche,Hybrid (Petrol),17.9,670.0,295.0,3.6,170000.0,900.0,5.0,12.04355959836804,6.803505257608338,-1.4632359849371803,1.6285527000187736,1.4817038222267644,-1.2027492661481776
Porsche,Petrol,1984.0,261.0,232.0,6.2,60000.0,400.0,5.0,11.002116507732017,5.993961427306569,-0.4298378589846102,-0.20869261584036627,0.29326178672154796,-0.41553479361731516
Porsche,Petrol,2894.0,375.0,259.0,4.8,75000.0,520.0,5.0,11.225256725762893,6.255750041753367,0.04846553078032485,0.30340021058491967,0.802594087652355,-0.8394195095954718
Porsche,Petrol,2894.0,434.0,272.0,4.5,85000.0,550.0,5.0,11.350418300109132,6.311734809152915,0.04846553078032485,0.5684307084716904,1.0478281584708917,-0.9302519487336482
Porsche,Petrol,1984.0,261.0,232.0,6.2,65000.0,400.0,5.0,11.082157933374816,5.993961427306569,-0.4298378589846102,-0.20869261584036627,0.29326178672154796,-0.41553479361731516
Porsche,Petrol,2981.0,379.0,293.0,4.2,110000.0,450.0,4.0,11.608244735642321,6.111467339502679,0.09419343727433513,0.3213683799331753,1.4439755036392972,-1.0210843878718245
Porsche,Petrol,2981.0,443.0,308.0,3.5,131300.0,528.0,4.0,11.785247676408115,6.270988431858299,0.09419343727433513,0.6088590895052657,1.7269378930453012,-1.233026745860903
Porsche,Petrol,2981.0,379.0,293.0,4.2,106500.0,450.0,4.0,11.575909653758895,6.111467339502679,0.09419343727433513,0.3213683799331753,1.4439755036392972,-1.0210843878718245
Porsche,Petrol,2981.0,443.0,306.0,3.4,113300.0,528.0,4.0,11.63780327310248,6.270988431858299,0.09419343727433513,0.6088590895052657,1.689209574457834,-1.2633042255736284
Porsche,Petrol,2981.0,379.0,289.0,4.4,121300.0,450.0,4.0,11.706030338921243,6.111467339502679,0.09419343727433513,0.3213683799331753,1.3685188664643628,-0.9605294284463736
Porsche,Petrol,3745.0,572.0,320.0,2.7,197200.0,750.0,4.0,12.19197879213173,6.621405651764134,0.4957580414286323,1.1883325509865101,1.9533078045701042,-1.4752465835627067
Porsche,Petrol,3745.0,640.0,330.0,2.6,230400.0,800.0,4.0,12.347576548072231,6.68586094706836,0.4957580414286323,1.4937914299068562,2.14194939750744,-1.5055240632754323
Porsche,Petrol,3996.0,502.0,318.0,3.4,161100.0,469.0,2.0,11.989786776470444,6.152732694704104,0.627685679704455,0.8738895873920365,1.9155794859826372,-1.2633042255736284
Porsche,Petrol,3996.0,518.0,296.0,3.2,241300.0,465.0,2.0,12.39380039582335,6.144185634125646,0.627685679704455,0.945762264785059,1.500567981520498,-1.3238591849990793
Porsche,Petrol,2981.0,473.0,240.0,3.4,222000.0,570.0,2.0,12.310437165348775,6.3473892096560105,0.09419343727433513,0.743620359617183,0.4441750610714167,-1.2633042255736284
Porsche,Electric,79.2,402.0,230.0,5.4,86700.0,344.0,4.0,11.370220696727491,5.84354441703136,-1.431016207143125,0.42468535368564525,0.2555334681340808,-0.6577546313191189
Porsche,Electric,79.2,522.0,250.0,4.0,103800.0,640.0,4.0,11.550230883578887,6.46302945692067,-1.431016207143125,0.9637304341333147,0.6328166540087526,-1.0816393472972756
Porsche,Electric,93.4,670.0,260.0,3.2,150900.0,850.0,4.0,11.924379271639218,6.7464121285733745,-1.4235525718303093,1.6285527000187736,0.8214582469460886,-1.3238591849990793
Porsche,Electric,93.4,750.0,260.0,2.8,185000.0,1050.0,4.0,12.128116509451258,6.957497370876951,-1.4235525718303093,1.9879160869838866,0.8214582469460886,-1.4449691038499815
Porsche,Electric,93.4,590.0,250.0,3.5,132750.0,850.0,4.0,11.796230472032498,6.7464121285733745,-1.4235525718303093,1.2691893130536607,0.6328166540087526,-1.233026745860903
Porsche,Electric,93.4,469.0,220.0,4.8,97700.0,500.0,5.0,11.489667073393028,6.2166061010848646,-1.4235525718303093,0.7256521902689274,0.06689187519674483,-0.8394195095954718
Porsche,Electric,79.2,509.0,240.0,4.1,104000.0,650.0,5.0,11.552155793461898,6.478509642208569,-1.431016207143125,0.9053338837514838,0.4441750610714167,-1.0513618675845502
Porsche,Petrol,1988.0,300.0,275.0,4.9,63400.0,380.0,2.0,11.05723491317159,5.942799375126701,-0.427735426502127,-0.03350296469487372,1.1044206363520925,-0.8091420298827463
Porsche,Petrol,2497.0,350.0,285.0,4.4,75400.0,420.0,2.0,11.230575816507569,6.042632833682381,-0.16020089310613583,0.19109915215832188,1.2930622292894285,-0.9605294284463736
